Pserial	Hserial	Addnum	hhold	PersNo	FinOutC	IndOut	Sex	Age90	Adults	Children	Infants	SampType	psu	NOFHH	Relto01	Relto02	Relto03	Relto04	Relto05	Relto06	Relto07	Relto08	Relto09	Relto10	Relto11	Relto12	ReltoHRP	wt_hhld
133004101	1330041	4	1	1	110	110	2	27	2	0	0	1	2141488	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.39560124672654
133004102	1330041	4	1	2	110	110	1	34	2	0	0	1	2141488	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.39560124672654
133008101	1330081	8	1	1	110	110	1	69	1	0	0	1	2141488	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0117508814532
133009101	1330091	9	1	1	110	110	2	24	1	1	0	1	2141488	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.16490548635884
133009102	1330091	9	1	2	110	110	1	5	1	1	0	1	2141488	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.16490548635884
133010101	1330101	10	1	1	214	110	2	41	1	1	0	1	2141488	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.928814783420622
133010102	1330101	10	1	2	214	590	1	6	1	1	0	1	2141488	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.928814783420622
133011101	1330111	11	1	1	214	110	1	29	2	0	1	1	2141488	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.47828937399227
133011102	1330111	11	1	2	214	540	2	22	2	0	1	1	2141488	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.47828937399227
133011103	1330111	11	1	3	214	110	1	0	2	0	1	1	2141488	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.47828937399227
133014101	1330141	14	1	1	110	110	2	39	2	2	0	1	2141488	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10765569819537
133014102	1330141	14	1	2	110	110	2	16	2	2	0	1	2141488	1	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10765569819537
133014103	1330141	14	1	3	110	110	1	14	2	2	0	1	2141488	1	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10765569819537
133014104	1330141	14	1	4	110	110	1	3	2	2	0	1	2141488	1	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10765569819537
133016101	1330161	16	1	1	110	110	1	76	1	0	0	1	2141488	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.03872559430579
133018101	1330181	18	1	1	110	110	1	84	1	0	0	1	2141488	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.03872559430579
133104101	1331041	4	1	1	110	110	1	90	1	0	0	1	2141073	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.00474804766359
133106101	1331061	6	1	1	214	110	2	36	2	0	0	1	2141073	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.08810584839624
133106102	1331061	6	1	2	214	520	1	37	2	0	0	1	2141073	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.08810584839624
133110101	1331101	10	1	1	110	110	1	70	1	0	0	1	2141073	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.978655710156065
133113101	1331131	13	1	1	110	110	1	70	2	0	0	1	2141073	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.952566202868001
133113102	1331131	13	1	2	110	110	2	63	2	0	0	1	2141073	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.952566202868001
133121101	1331211	21	1	1	110	110	2	90	1	0	0	1	2141073	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.04632081480003
133404101	1334041	4	1	1	110	110	1	30	1	0	0	1	2141281	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	4.94593217138957
133407101	1334071	7	1	1	214	110	1	48	1	1	0	1	2141281	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.938250190839155
133407102	1334071	7	1	2	214	520	2	13	1	1	0	1	2141281	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.938250190839155
133408101	1334081	8	1	1	110	110	1	46	3	0	0	1	2141281	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.925031106561627
133408102	1334081	8	1	2	110	110	2	46	3	0	0	1	2141281	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.925031106561627
133408103	1334081	8	1	3	110	110	1	22	3	0	0	1	2141281	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.925031106561627
133411101	1334111	11	1	1	110	110	1	42	2	0	0	1	2141281	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0160322415194
133411102	1334111	11	1	2	110	110	2	38	2	0	0	1	2141281	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.0160322415194
